"State","Gender","Specialty","Opioid.Prescriber","NumGender","NumState","NumSpeciality","StateNumber","State.Name","Population","Deaths"
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","M","General",0,2,46,4,"43","Texas",26448193,2601
"TX","M","Surgeon",1,2,46,1,"43","Texas",26448193,2601
"TX","M","General",0,2,46,4,"43","Texas",26448193,2601
"TX","F","General",1,1,46,4,"43","Texas",26448193,2601
"TX","F","other",1,1,46,2,"43","Texas",26448193,2601
"TX","F","General",1,1,46,4,"43","Texas",26448193,2601
"TX","F","other",0,1,46,2,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","F","other",0,1,46,2,"43","Texas",26448193,2601
"TX","M","General",0,2,46,4,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","F","General",1,1,46,4,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","F","other",1,1,46,2,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","F","other",1,1,46,2,"43","Texas",26448193,2601
"TX","F","General",1,1,46,4,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","M","Surgeon",1,2,46,1,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","M","General",0,2,46,4,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","F","other",0,1,46,2,"43","Texas",26448193,2601
"TX","M","Pain.Management",1,2,46,3,"43","Texas",26448193,2601
"TX","F","General",1,1,46,4,"43","Texas",26448193,2601
"TX","F","General",0,1,46,4,"43","Texas",26448193,2601
"TX","M","Pain.Management",0,2,46,3,"43","Texas",26448193,2601
"TX","F","General",0,1,46,4,"43","Texas",26448193,2601
"TX","F","other",0,1,46,2,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","M","General",0,2,46,4,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","F","other",1,1,46,2,"43","Texas",26448193,2601
"TX","M","General",0,2,46,4,"43","Texas",26448193,2601
"TX","M","Surgeon",1,2,46,1,"43","Texas",26448193,2601
"TX","F","General",1,1,46,4,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","F","General",1,1,46,4,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","F","other",0,1,46,2,"43","Texas",26448193,2601
"TX","F","other",0,1,46,2,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","F","Surgeon",1,1,46,1,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","F","other",1,1,46,2,"43","Texas",26448193,2601
"TX","M","Surgeon",1,2,46,1,"43","Texas",26448193,2601
"TX","M","Surgeon",1,2,46,1,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","F","other",1,1,46,2,"43","Texas",26448193,2601
"TX","M","Surgeon",0,2,46,1,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","M","Surgeon",1,2,46,1,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","M","General",0,2,46,4,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","F","General",0,1,46,4,"43","Texas",26448193,2601
"TX","F","other",0,1,46,2,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","F","General",0,1,46,4,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","F","other",1,1,46,2,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","F","General",0,1,46,4,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","F","other",1,1,46,2,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","M","General",0,2,46,4,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","F","General",1,1,46,4,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","F","General",1,1,46,4,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","M","General",0,2,46,4,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","F","other",0,1,46,2,"43","Texas",26448193,2601
"TX","M","General",0,2,46,4,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","M","Surgeon",1,2,46,1,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","F","General",1,1,46,4,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","F","other",0,1,46,2,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","M","Surgeon",1,2,46,1,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","F","General",0,1,46,4,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","F","other",1,1,46,2,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","F","other",1,1,46,2,"43","Texas",26448193,2601
"TX","F","General",1,1,46,4,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","F","other",1,1,46,2,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","F","other",0,1,46,2,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","M","General",0,2,46,4,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","M","Surgeon",1,2,46,1,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","F","General",1,1,46,4,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","M","General",0,2,46,4,"43","Texas",26448193,2601
"TX","F","other",0,1,46,2,"43","Texas",26448193,2601
"TX","F","General",0,1,46,4,"43","Texas",26448193,2601
"TX","F","other",0,1,46,2,"43","Texas",26448193,2601
"TX","F","General",1,1,46,4,"43","Texas",26448193,2601
"TX","F","General",0,1,46,4,"43","Texas",26448193,2601
"TX","M","Surgeon",1,2,46,1,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","F","other",1,1,46,2,"43","Texas",26448193,2601
"TX","F","other",1,1,46,2,"43","Texas",26448193,2601
"TX","F","other",0,1,46,2,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","F","General",1,1,46,4,"43","Texas",26448193,2601
"TX","M","Surgeon",1,2,46,1,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","F","other",1,1,46,2,"43","Texas",26448193,2601
"TX","F","General",1,1,46,4,"43","Texas",26448193,2601
"TX","F","other",1,1,46,2,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","F","General",0,1,46,4,"43","Texas",26448193,2601
"TX","F","General",1,1,46,4,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","F","other",1,1,46,2,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","M","Surgeon",1,2,46,1,"43","Texas",26448193,2601
"TX","M","Surgeon",1,2,46,1,"43","Texas",26448193,2601
"TX","F","other",1,1,46,2,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","F","General",1,1,46,4,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","F","General",1,1,46,4,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","F","General",1,1,46,4,"43","Texas",26448193,2601
"TX","F","General",0,1,46,4,"43","Texas",26448193,2601
"TX","M","Surgeon",1,2,46,1,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","M","General",0,2,46,4,"43","Texas",26448193,2601
"TX","M","General",0,2,46,4,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","F","other",0,1,46,2,"43","Texas",26448193,2601
"TX","F","General",1,1,46,4,"43","Texas",26448193,2601
"TX","M","General",0,2,46,4,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","M","General",0,2,46,4,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","F","General",1,1,46,4,"43","Texas",26448193,2601
"TX","F","General",1,1,46,4,"43","Texas",26448193,2601
"TX","F","other",1,1,46,2,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","F","General",0,1,46,4,"43","Texas",26448193,2601
"TX","F","General",1,1,46,4,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","F","other",0,1,46,2,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","F","General",1,1,46,4,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","F","other",1,1,46,2,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","F","other",0,1,46,2,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","F","General",0,1,46,4,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","M","Surgeon",1,2,46,1,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","M","Surgeon",1,2,46,1,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","M","Surgeon",1,2,46,1,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","F","other",1,1,46,2,"43","Texas",26448193,2601
"TX","F","General",0,1,46,4,"43","Texas",26448193,2601
"TX","F","General",1,1,46,4,"43","Texas",26448193,2601
"TX","F","other",1,1,46,2,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","F","General",0,1,46,4,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","F","General",0,1,46,4,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","F","General",0,1,46,4,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","M","General",0,2,46,4,"43","Texas",26448193,2601
"TX","F","other",0,1,46,2,"43","Texas",26448193,2601
"TX","F","other",1,1,46,2,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","F","other",1,1,46,2,"43","Texas",26448193,2601
"TX","F","General",0,1,46,4,"43","Texas",26448193,2601
"TX","M","General",0,2,46,4,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","F","other",0,1,46,2,"43","Texas",26448193,2601
"TX","F","General",0,1,46,4,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","F","other",0,1,46,2,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","M","Surgeon",1,2,46,1,"43","Texas",26448193,2601
"TX","M","Surgeon",1,2,46,1,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","M","Surgeon",1,2,46,1,"43","Texas",26448193,2601
"TX","F","other",1,1,46,2,"43","Texas",26448193,2601
"TX","F","General",1,1,46,4,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","F","other",0,1,46,2,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","F","other",0,1,46,2,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","F","other",1,1,46,2,"43","Texas",26448193,2601
"TX","F","other",1,1,46,2,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","F","other",1,1,46,2,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","M","General",0,2,46,4,"43","Texas",26448193,2601
"TX","M","General",0,2,46,4,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","F","other",0,1,46,2,"43","Texas",26448193,2601
"TX","M","Surgeon",0,2,46,1,"43","Texas",26448193,2601
"TX","F","General",1,1,46,4,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","F","Surgeon",1,1,46,1,"43","Texas",26448193,2601
"TX","M","Surgeon",1,2,46,1,"43","Texas",26448193,2601
"TX","F","other",0,1,46,2,"43","Texas",26448193,2601
"TX","M","Surgeon",1,2,46,1,"43","Texas",26448193,2601
"TX","F","General",0,1,46,4,"43","Texas",26448193,2601
"TX","F","other",1,1,46,2,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","M","Pain.Management",1,2,46,3,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","M","Surgeon",1,2,46,1,"43","Texas",26448193,2601
"TX","M","General",0,2,46,4,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","M","General",0,2,46,4,"43","Texas",26448193,2601
"TX","F","General",0,1,46,4,"43","Texas",26448193,2601
"TX","F","General",1,1,46,4,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","F","General",0,1,46,4,"43","Texas",26448193,2601
"TX","M","General",0,2,46,4,"43","Texas",26448193,2601
"TX","F","General",1,1,46,4,"43","Texas",26448193,2601
"TX","F","General",1,1,46,4,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","M","Surgeon",1,2,46,1,"43","Texas",26448193,2601
"TX","M","General",0,2,46,4,"43","Texas",26448193,2601
"TX","M","Surgeon",1,2,46,1,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","F","other",1,1,46,2,"43","Texas",26448193,2601
"TX","F","other",1,1,46,2,"43","Texas",26448193,2601
"TX","F","other",1,1,46,2,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","M","Surgeon",1,2,46,1,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","F","other",0,1,46,2,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","M","Surgeon",1,2,46,1,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","F","General",1,1,46,4,"43","Texas",26448193,2601
"TX","F","other",0,1,46,2,"43","Texas",26448193,2601
"TX","F","General",1,1,46,4,"43","Texas",26448193,2601
"TX","F","General",0,1,46,4,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","F","other",0,1,46,2,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","M","General",0,2,46,4,"43","Texas",26448193,2601
"TX","F","other",1,1,46,2,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","F","General",1,1,46,4,"43","Texas",26448193,2601
"TX","F","General",1,1,46,4,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","F","General",1,1,46,4,"43","Texas",26448193,2601
"TX","F","other",0,1,46,2,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","F","General",0,1,46,4,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","F","Surgeon",1,1,46,1,"43","Texas",26448193,2601
"TX","F","General",0,1,46,4,"43","Texas",26448193,2601
"TX","F","Pain.Management",1,1,46,3,"43","Texas",26448193,2601
"TX","M","Pain.Management",1,2,46,3,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","F","other",0,1,46,2,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","M","General",0,2,46,4,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","M","Surgeon",1,2,46,1,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","F","General",1,1,46,4,"43","Texas",26448193,2601
"TX","M","Surgeon",1,2,46,1,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","F","General",0,1,46,4,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","F","General",0,1,46,4,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","F","General",0,1,46,4,"43","Texas",26448193,2601
"TX","F","General",0,1,46,4,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","M","General",0,2,46,4,"43","Texas",26448193,2601
"TX","F","other",0,1,46,2,"43","Texas",26448193,2601
"TX","F","other",0,1,46,2,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","F","other",0,1,46,2,"43","Texas",26448193,2601
"TX","M","Surgeon",1,2,46,1,"43","Texas",26448193,2601
"TX","M","Surgeon",1,2,46,1,"43","Texas",26448193,2601
"TX","F","General",0,1,46,4,"43","Texas",26448193,2601
"TX","M","General",0,2,46,4,"43","Texas",26448193,2601
"TX","M","Surgeon",1,2,46,1,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","F","General",1,1,46,4,"43","Texas",26448193,2601
"TX","F","other",0,1,46,2,"43","Texas",26448193,2601
"TX","F","General",0,1,46,4,"43","Texas",26448193,2601
"TX","M","General",0,2,46,4,"43","Texas",26448193,2601
"TX","F","Surgeon",1,1,46,1,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","F","other",1,1,46,2,"43","Texas",26448193,2601
"TX","F","General",1,1,46,4,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","F","General",1,1,46,4,"43","Texas",26448193,2601
"TX","F","other",1,1,46,2,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","F","other",0,1,46,2,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","F","other",0,1,46,2,"43","Texas",26448193,2601
"TX","F","other",1,1,46,2,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","M","Surgeon",1,2,46,1,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","F","General",0,1,46,4,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
"TX","F","General",0,1,46,4,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","F","other",1,1,46,2,"43","Texas",26448193,2601
"TX","F","General",0,1,46,4,"43","Texas",26448193,2601
"TX","M","General",0,2,46,4,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","F","General",0,1,46,4,"43","Texas",26448193,2601
"TX","F","General",1,1,46,4,"43","Texas",26448193,2601
"TX","F","General",1,1,46,4,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","M","General",0,2,46,4,"43","Texas",26448193,2601
"TX","M","other",1,2,46,2,"43","Texas",26448193,2601
"TX","F","General",1,1,46,4,"43","Texas",26448193,2601
"TX","F","General",1,1,46,4,"43","Texas",26448193,2601
"TX","M","other",0,2,46,2,"43","Texas",26448193,2601
"TX","M","General",0,2,46,4,"43","Texas",26448193,2601
"TX","F","other",0,1,46,2,"43","Texas",26448193,2601
"TX","M","General",1,2,46,4,"43","Texas",26448193,2601
